1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
-0.16794063405015747,-0.15767655789678295,-0.10877353108166689,-0.12384477543752587,-0.12197151732847174,-0.16854522408694944,-0.11126031221939442,-0.17012731274358742,-0.12005230175583166,-0.16650012486126398,-0.11576539092152148,-0.13409499322384544,-0.11315362432520397,-0.17553418350788486,-0.12344920832201012,-0.14816615362660365,-0.17950456061256898,-0.13840139071555302,-0.1516581174558517,-0.1521181252118848,-0.16120806596191742,-0.1571671987894377,-0.15855766439873317,-0.11436277914774837,-0.1878346869008704,-0.14644379381217848,-0.11084607768537591,-0.14446602305914835,-0.13661501704375809,-0.16855762099099555,-0.1362642952031937
-0.16794063405015747,-0.15767655789678295,-0.10877353108166689,-0.12384477543752587,-0.12197151732847174,-0.16854522408694944,-0.11126031221939442,-0.17012731274358742,-0.12005230175583166,-0.16650012486126398,-0.11576539092152148,-0.13409499322384544,-0.11315362432520397,-0.17553418350788486,-0.12344920832201012,-0.14816615362660365,-0.17950456061256898,-0.13840139071555302,-0.1516581174558517,-0.1521181252118848,-0.16120806596191742,-0.1571671987894377,-0.15855766439873317,-0.11436277914774837,-0.1878346869008704,-0.14644379381217848,-0.11084607768537591,-0.14446602305914835,-0.13661501704375809,-0.16855762099099555,-0.1362642952031937
-0.16794063405015747,-0.15767655789678295,-0.10877353108166689,-0.12384477543752587,-0.12197151732847174,-0.16854522408694944,-0.11126031221939442,-0.17012731274358742,-0.12005230175583166,-0.16650012486126398,-0.11576539092152148,-0.13409499322384544,-0.11315362432520397,-0.17553418350788486,-0.12344920832201012,-0.14816615362660365,-0.17950456061256898,-0.13840139071555302,-0.1516581174558517,-0.1521181252118848,-0.16120806596191742,-0.1571671987894377,-0.15855766439873317,-0.11436277914774837,-0.1878346869008704,-0.14644379381217848,-0.11084607768537591,-0.11809367122956733,-0.13661501704375809,-0.16855762099099555,-0.1362642952031937
-0.16794063405015747,-0.15767655789678295,-0.10877353108166689,-0.12384477543752587,-0.12197151732847174,-0.16854522408694944,-0.11126031221939442,-0.17012731274358742,-0.07729810951836409,-0.16650012486126398,-0.11576539092152148,-0.13409499322384544,-0.11315362432520397,-0.17553418350788486,-0.12344920832201012,-0.14816615362660365,-0.17950456061256898,-0.13840139071555302,-0.1516581174558517,-0.1521181252118848,-0.16120806596191742,-0.1571671987894377,-0.15855766439873317,-0.11436277914774837,-0.1878346869008704,-0.14644379381217848,-0.11084607768537591,-0.14446602305914835,-0.13661501704375809,-0.16855762099099555,-0.1362642952031937
4.424576067788543,-0.15767655789678295,-0.10877353108166689,-0.12384477543752587,-0.12197151732847174,-0.16854522408694944,-0.11126031221939442,-0.17012731274358742,-0.12005230175583166,-0.16650012486126398,-0.11576539092152148,-0.13409499322384544,-0.11315362432520397,-0.17553418350788486,-0.12344920832201012,-0.14816615362660365,-0.17950456061256898,-0.13840139071555302,-0.1516581174558517,-0.1521181252118848,-0.16120806596191742,-0.1571671987894377,-0.15855766439873317,-0.11436277914774837,-0.1878346869008704,-0.14644379381217848,-0.11084607768537591,-0.14446602305914835,-0.13661501704375809,-0.16855762099099555,-0.1362642952031937
-0.16794063405015747,-0.15767655789678295,-0.10877353108166689,-0.12384477543752587,-0.12197151732847174,-0.16854522408694944,-0.11126031221939442,-0.17012731274358742,-0.12005230175583166,-0.16650012486126398,-0.11576539092152148,-0.13409499322384544,-0.11315362432520397,-0.17553418350788486,-0.12344920832201012,-0.14816615362660365,-0.17950456061256898,-0.13840139071555302,-0.1516581174558517,-0.1521181252118848,-0.16120806596191742,-0.1571671987894377,-0.15855766439873317,-0.11436277914774837,-0.1878346869008704,-0.14644379381217848,-0.11084607768537591,-0.14446602305914835,-0.13661501704375809,-0.16855762099099555,-0.1362642952031937
-0.16794063405015747,-0.15767655789678295,-0.10877353108166689,-0.12384477543752587,-0.12197151732847174,-0.16854522408694944,-0.11126031221939442,-0.17012731274358742,-0.12005230175583166,-0.16650012486126398,-0.11576539092152148,-0.13409499322384544,-0.11315362432520397,-0.17553418350788486,-0.12344920832201012,-0.14816615362660365,-0.17950456061256898,-0.13840139071555302,-0.1516581174558517,-0.1521181252118848,-0.16120806596191742,-0.1571671987894377,-0.15855766439873317,-0.11436277914774837,-0.1878346869008704,-0.14644379381217848,-0.11084607768537591,-0.14446602305914835,-0.13661501704375809,-0.16855762099099555,-0.1362642952031937
-0.16794063405015747,-0.15767655789678295,-0.10877353108166689,-0.12384477543752587,-0.12197151732847174,-0.16854522408694944,-0.11126031221939442,-0.17012731274358742,-0.12005230175583166,-0.16650012486126398,-0.11576539092152148,-0.13409499322384544,-0.11315362432520397,-0.17553418350788486,-0.12344920832201012,-0.14816615362660365,-0.17950456061256898,-0.13840139071555302,-0.1516581174558517,-0.1521181252118848,-0.16120806596191742,-0.1571671987894377,-0.15855766439873317,-0.11436277914774837,-0.1878346869008704,-0.14644379381217848,-0.11084607768537591,-0.14446602305914835,-0.13661501704375809,-0.16855762099099555,-0.1362642952031937
-0.16794063405015747,-0.15767655789678295,-0.10877353108166689,-0.12384477543752587,-0.12197151732847174,-0.16854522408694944,-0.11126031221939442,-0.17012731274358742,-0.12005230175583166,-0.16650012486126398,-0.11576539092152148,-0.13409499322384544,-0.11315362432520397,-0.17553418350788486,-0.12344920832201012,-0.14816615362660365,-0.17950456061256898,-0.13840139071555302,-0.1516581174558517,-0.1521181252118848,-0.16120806596191742,-0.1571671987894377,-0.15855766439873317,-0.11436277914774837,-0.1878346869008704,-0.14644379381217848,-0.11084607768537591,-0.14446602305914835,-0.13661501704375809,-0.16855762099099555,-0.1362642952031937
-0.16794063405015747,-0.15767655789678295,-0.10877353108166689,-0.12384477543752587,-0.12197151732847174,-0.16854522408694944,-0.11126031221939442,-0.17012731274358742,-0.12005230175583166,-0.16650012486126398,-0.11576539092152148,-0.13409499322384544,-0.11315362432520397,-0.17553418350788486,-0.12344920832201012,-0.14816615362660365,-0.17950456061256898,-0.13840139071555302,-0.1516581174558517,-0.1521181252118848,-0.16120806596191742,-0.1571671987894377,-0.15855766439873317,-0.11436277914774837,-0.1878346869008704,-0.14644379381217848,-0.11084607768537591,-0.14446602305914835,-0.13661501704375809,-0.16855762099099555,-0.1362642952031937
