1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
-0.3671876890998706,-0.3570645986265731,-0.3488319194036675,-0.34219061439702414,-0.3394213168781316,-0.3455835237149671,-0.35828996891795856,-0.3477954356715514,-0.3395826853175174,-0.34693598105359713,-0.3455178793443476,-0.3470533381262127,-0.34842558217683506,-0.34945253651364677,-0.3528726746153199,-0.3611895291586454,-0.36321895667031434,-0.35412421128727345,-0.3470044879354672,-0.3447556780739368,-0.3395129037135462,-0.33767342166639,-0.33604540059289145,-0.3325080706374013,-0.3313876013033612,-0.3296678838077552,-0.32804429587618467,-0.3283758794633937,-0.3204954491290699,-0.3189692407481934,-0.32561818322741326
-0.19397825757633605,-0.1698560548299602,-0.1424826359353176,-0.16786125267881327,-0.15320912506010012,-0.11481476038733494,-0.09828747435260994,-0.1346446859096604,-0.15315114514167627,-0.18084073394116357,-0.25395155022386623,-0.24967229505094052,-0.2386353624183607,-0.24262608382680698,-0.243947631187988,-0.24446371832513217,-0.23787636782339538,-0.2390916152631267,-0.2200196448088113,-0.21374647797664262,-0.22214507395309063,-0.21768496873724621,-0.231864958227032,-0.22190926387913157,-0.21978752734478568,-0.20826486078456022,-0.21862085477293,-0.23939886402806762,-0.2504512282915749,-0.24901583243828365,-0.23774087800594712
-0.36934439713805334,-0.3604898234095313,-0.35084703926022004,-0.3427044936292201,-0.3402969140911311,-0.3440556844527145,-0.3570146711630134,-0.3478630000896997,-0.3408964965166695,-0.3489991363185605,-0.3479583234398495,-0.3494868259075623,-0.3510685267116843,-0.35202634529814675,-0.35525765601567816,-0.36323959137524486,-0.3659218721910231,-0.3584799518801916,-0.3488360295907781,-0.34657451985811666,-0.3399684244867487,-0.3378006426436013,-0.33649835765137054,-0.33312065015757686,-0.33221589095315823,-0.3300018829021599,-0.32798632836448366,-0.32755581884618634,-0.32115754620578585,-0.32055178720139227,-0.3242082781149938
-0.3690187387870295,-0.35964958401691915,-0.3508134755492096,-0.344198438506324,-0.34240053236196594,-0.34650505343717203,-0.35964354196718806,-0.3496310298113974,-0.342782324308016,-0.35152148276237544,-0.35102423644354536,-0.3530993979645154,-0.35500644777675905,-0.3564567315021945,-0.3598797310559935,-0.36946236488673384,-0.37334046711591395,-0.3658994158295631,-0.3558467595856393,-0.35305402535599206,-0.34635783416949784,-0.3441516910626616,-0.3425908258277661,-0.338174990013606,-0.33752726587673343,-0.3361252478344382,-0.3344355893260381,-0.33513144009926304,-0.32693380860364907,-0.32613748802353526,-0.3334484039218257
0.138198217917322,0.12019618545782672,0.1575367248772641,0.13854745486651557,0.14246598350150086,0.1498012617159788,0.13259957513804177,0.14048211945407207,0.09209063650594286,0.0671214967308467,0.10714999195884987,0.12552069552755027,0.14356996815158934,0.1406364271877773,0.1316074391282371,0.1621834075823824,0.1695287365422674,0.18662921993561232,0.18937539544994633,0.19037632747072775,0.18386792902559046,0.1432206216104509,0.11423389063121439,0.09744115094302859,0.0968365127393845,0.1026684336808466,0.09022654605044671,0.07408230155802194,0.03158475328743276,0.030389229736590376,0.10081811862164133
-0.360613467684981,-0.3517426586101384,-0.3440263178309416,-0.3399388075594064,-0.3361630765598717,-0.3387443799269145,-0.3497949694136125,-0.3430272025972035,-0.3353678308027852,-0.34298292593584206,-0.33851945084287,-0.3365923941248543,-0.336709082507803,-0.3367291153285415,-0.3384055561122602,-0.34388920958038943,-0.3467804468297158,-0.3394576873330037,-0.3341173722333642,-0.3256031255963012,-0.3185778723113234,-0.31542787134537253,-0.31556054553591856,-0.3113765736268226,-0.3126605215965173,-0.3136624904793449,-0.3128891374436985,-0.31362567216984,-0.30706515624607433,-0.30906853851093646,-0.30987228063002914
-0.36955999797447636,-0.36045116219323176,-0.35183950174193207,-0.3451634779294038,-0.34402708644858504,-0.3482032630418294,-0.361394651049245,-0.35164940614633183,-0.34435424213499016,-0.3530854556929974,-0.3525379608633708,-0.3544734685547391,-0.35615463826731236,-0.3574506667330927,-0.36080994174365555,-0.37051091854690504,-0.3740353416969003,-0.3663689418058751,-0.35601034361160877,-0.3529240517100729,-0.3461135216708833,-0.3439697113495969,-0.3426548370467418,-0.3383156229129612,-0.3379030832214556,-0.33631821928790084,-0.33477040734663205,-0.3355446340327667,-0.32677929688612833,-0.32616989400054913,-0.33340647892190817
-0.36639960633182705,-0.35724041059095935,-0.34957157411872297,-0.34187864795949396,-0.34095945901354147,-0.3451214871681209,-0.35820772847726084,-0.3481069697004134,-0.34203614142669736,-0.3504528801280122,-0.3492994432429224,-0.35113856777141744,-0.353436020666456,-0.3553463422201548,-0.35866941320417745,-0.3672520949390443,-0.37096369351536257,-0.3627704738519106,-0.3531841248954831,-0.35077449162703744,-0.3438435295066578,-0.34077785841917724,-0.33861059571469254,-0.3346958571307994,-0.33380658669281765,-0.33247016200528967,-0.3306680100938105,-0.33169345737310907,-0.3228600065997095,-0.32201482263256126,-0.3300224349220354
-0.3402468111038276,-0.32931151314643126,-0.31936319973704314,-0.30686172453257965,-0.3082865313154067,-0.3106450234433398,-0.3211295534165099,-0.30923104835138343,-0.30500067509828027,-0.3111919325391612,-0.31393906601918653,-0.31470035008739994,-0.3179408952680481,-0.31938699115806224,-0.32342524537215606,-0.33247510568353883,-0.3313977270314086,-0.31794034533130827,-0.30761742163765476,-0.30199883343660616,-0.29726152933842587,-0.2918971639026499,-0.28731127170662785,-0.27710745186496083,-0.2717949393955694,-0.2676252765880418,-0.26477211382936877,-0.26476263421707025,-0.25821067057046715,-0.2458743883325231,-0.2509662431174746
-0.3310273145546972,-0.3198000384068536,-0.31991206045499554,-0.31046595813913863,-0.31362497054422245,-0.3258516907107845,-0.3290968185784386,-0.3194347203049241,-0.3118061881234097,-0.31442473172263424,-0.31439109283106337,-0.3090067770700728,-0.30453650294141565,-0.3033901743647911,-0.29997479064977406,-0.29663198325311574,-0.3004292990195244,-0.30691192000918033,-0.31068311677192856,-0.3054043237066697,-0.3009248118993329,-0.29741816533988663,-0.29719337688897435,-0.2937325316208309,-0.291650957410942,-0.2886682943547636,-0.2870723057238359,-0.2869782822744048,-0.2782036982467578,-0.27477105622390563,-0.2780307722806297
